Code_Network;NameCity;CodeCity;Country;Continent;Region;City.Statut;Sources;Years;Network;Description;LeadPartnerCountry;Url;Start;End;geonameId;asciiName;lng_GN;lat_GN
84;Ibi;ES20;ES;Europe;Southern Europe;Partner;http://urbact.eu;2017;CREATIVE SPIRITS;Boosting creative entrepreneurship through creative-based urban strategies;HU;http://urbact.eu/creative-spirits;2016;NA;2516480;Ibi;-0,57225;38,62533
84;Sofia;BG4;BG;Europe;Eastern Europe;Partner;http://urbact.eu;2017;CREATIVE SPIRITS;Boosting creative entrepreneurship through creative-based urban strategies;HU;http://urbact.eu/creative-spirits;2016;NA;727011;Sofia;23,32415;42,69751
86;Thurrock;UK23;UK;Europe;Northern Europe;Lead Partner;http://urbact.eu;2017;JobTown 2;Innovative, Practical Approaches to Tackling Youth Unemployment;UK;http://urbact.eu/jobtown-2;2016;NA;2648182;Grays;0,32521;51,47566
86;Nagykálló;HU7;HU;Europe;Eastern Europe;Partner;http://urbact.eu;2017;JobTown 2;Innovative, Practical Approaches to Tackling Youth Unemployment;UK;http://urbact.eu/jobtown-2;2016;NA;717281;Nagykallo;21,84082;47,87491
86;Bologna;IT4;IT;Europe;Southern Europe;Partner;http://urbact.eu;2017;JobTown 2;Innovative, Practical Approaches to Tackling Youth Unemployment;UK;http://urbact.eu/jobtown-2;2016;NA;3181928;Bologna;11,33875;44,49381
86;Ljubljana;SI3;SI;Europe;Southern Europe;Partner;http://urbact.eu;2017;JobTown 2;Innovative, Practical Approaches to Tackling Youth Unemployment;UK;http://urbact.eu/jobtown-2;2016;NA;3196359;Ljubljana;14,50513;46,05108
86;Leoben;AT2;AT;Europe;Western Europe;Partner;http://urbact.eu;2017;JobTown 2;Innovative, Practical Approaches to Tackling Youth Unemployment;UK;http://urbact.eu/jobtown-2;2016;NA;2772649;Leoben;15,09144;47,3765
86;Alba Iulia;RO1;RO;Europe;Eastern Europe;Partner;http://urbact.eu;2017;JobTown 2;Innovative, Practical Approaches to Tackling Youth Unemployment;UK;http://urbact.eu/jobtown-2;2016;NA;686578;Alba Iulia;23,58333;46,06667
86;Kielce;PL11;PL;Europe;Eastern Europe;Partner;http://urbact.eu;2017;JobTown 2;Innovative, Practical Approaches to Tackling Youth Unemployment;UK;http://urbact.eu/jobtown-2;2016;NA;769250;Kielce;20,62752;50,87033
88;Barcelona;ES8;ES;Europe;Southern Europe;Partner;http://urbact.eu;2017;Stay Tuned;Boosting the Frequency of Qualification;BE;http://urbact.eu/stay-tuned;2016;NA;3128760;Barcelona;2,15899;41,38879
88;Ampelokipi - Menemeni;GR3;GR;Europe;Southern Europe;Partner;http://urbact.eu;2017;Stay Tuned;Boosting the Frequency of Qualification;BE;http://urbact.eu/stay-tuned;2016;NA;735215;Menemeni;22,89712;40,65829
88;Ghent;BE5;BE;Europe;Western Europe;Lead Partner;http://urbact.eu;2017;Stay Tuned;Boosting the Frequency of Qualification;BE;http://urbact.eu/stay-tuned;2016;NA;2797656;Gent;3,71667;51,05
88;Tallinn;EE1;EE;Europe;Northern Europe;Partner;http://urbact.eu;2017;Stay Tuned;Boosting the Frequency of Qualification;BE;http://urbact.eu/stay-tuned;2016;NA;588409;Tallinn;24,75353;59,43696
88;Aveiro;PT4;PT;Europe;Southern Europe;Partner;http://urbact.eu;2017;Stay Tuned;Boosting the Frequency of Qualification;BE;http://urbact.eu/stay-tuned;2016;NA;2742611;Aveiro;-8,64554;40,64427
88;Gothenburg;SE3;SE;Europe;Northern Europe;Partner;http://urbact.eu;2017;Stay Tuned;Boosting the Frequency of Qualification;BE;http://urbact.eu/stay-tuned;2016;NA;2711537;Goeteborg;11,96679;57,70716
88;Nantes;FR24;FR;Europe;Western Europe;Partner;http://urbact.eu;2017;Stay Tuned;Boosting the Frequency of Qualification;BE;http://urbact.eu/stay-tuned;2016;NA;2990969;Nantes;-1,55336;47,21725
88;Berlin;DE3;DE;Europe;Western Europe;Partner;http://urbact.eu;2017;Stay Tuned;Boosting the Frequency of Qualification;BE;http://urbact.eu/stay-tuned;2016;NA;2950159;Berlin;13,41053;52,52437
88;Sofia;BG4;BG;Europe;Eastern Europe;Partner;http://urbact.eu;2017;Stay Tuned;Boosting the Frequency of Qualification;BE;http://urbact.eu/stay-tuned;2016;NA;727011;Sofia;23,32415;42,69751
89;Timisoara;RO23;RO;Europe;Eastern Europe;Partner;http://urbact.eu;2017;URBinclusion;Combating poverty in deprived urban areas;ES;http://urbact.eu/urbinclusion;2016;NA;665087;Timisoara;21,22571;45,75372
89;Krakow;PL13;PL;Europe;Eastern Europe;Partner;http://urbact.eu;2017;URBinclusion;Combating poverty in deprived urban areas;ES;http://urbact.eu/urbinclusion;2016;NA;3094802;Krakow;19,93658;50,06143
89;Glasgow;UK12;UK;Europe;Northern Europe;Partner;http://urbact.eu;2017;URBinclusion;Combating poverty in deprived urban areas;ES;http://urbact.eu/urbinclusion;2016;NA;2648579;Glasgow;-4,25763;55,86515
89;Turin;IT41;IT;Europe;Southern Europe;Partner;http://urbact.eu;2017;URBinclusion;Combating poverty in deprived urban areas;ES;http://urbact.eu/urbinclusion;2016;NA;3165524;Turin;7,68682;45,07049
89;Copenhagen;DK2;DK;Europe;Northern Europe;Partner;http://urbact.eu;2017;URBinclusion;Combating poverty in deprived urban areas;ES;http://urbact.eu/urbinclusion;2016;NA;2618425;Copenhagen;12,56553;55,67594
89;Trikala;GR20;GR;Europe;Southern Europe;Partner;http://urbact.eu;2017;URBinclusion;Combating poverty in deprived urban areas;ES;http://urbact.eu/urbinclusion;2016;NA;252664;Trikala;21,76837;39,55493
89;Naples;IT23;IT;Europe;Southern Europe;Partner;http://urbact.eu;2017;URBinclusion;Combating poverty in deprived urban areas;ES;http://urbact.eu/urbinclusion;2016;NA;3172394;Naples;14,26811;40,85216
89;Lyon;FR18;FR;Europe;Western Europe;Partner;http://urbact.eu;2017;URBinclusion;Combating poverty in deprived urban areas;ES;http://urbact.eu/urbinclusion;2016;NA;2996944;Lyon;4,84671;45,74846
89;Barcelona;ES8;ES;Europe;Southern Europe;Lead Partner;http://urbact.eu;2017;URBinclusion;Combating poverty in deprived urban areas;ES;http://urbact.eu/urbinclusion;2016;NA;3128760;Barcelona;2,15899;41,38879
U11;London;UK17;UK;Europe;Northern Europe;Lead Partner;https://keep.eu/programmes/207/;2019;Building Sustainable Communities;The URBACT Study Building Sustainable Communities aimed to identify and address the factors contributing to the balanced and sustainable development of urban communities and to the successful tapping of the potential of deprived city neighbourhoods. A particular focus was given to the impact of mobility in the provision of services;UK;;2000;2006;2643743;London;-0,12574;51,50853
U11;Berlin;DE3;DE;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;Building Sustainable Communities;The URBACT Study Building Sustainable Communities aimed to identify and address the factors contributing to the balanced and sustainable development of urban communities and to the successful tapping of the potential of deprived city neighbourhoods. A particular focus was given to the impact of mobility in the provision of services;UK;;2000;2006;2950159;Berlin;13,41053;52,52437
U11;Paris;FR26;FR;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;Building Sustainable Communities;The URBACT Study Building Sustainable Communities aimed to identify and address the factors contributing to the balanced and sustainable development of urban communities and to the successful tapping of the potential of deprived city neighbourhoods. A particular focus was given to the impact of mobility in the provision of services;UK;;2000;2006;2988507;Paris;2,3488;48,85341
U11;Brussels;BE4;BE;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;Building Sustainable Communities;The URBACT Study Building Sustainable Communities aimed to identify and address the factors contributing to the balanced and sustainable development of urban communities and to the successful tapping of the potential of deprived city neighbourhoods. A particular focus was given to the impact of mobility in the provision of services;UK;;2000;2006;2800866;Brussels;4,34878;50,85045
U12;Bastia;;FR;Europe;Western Europe;Lead Partner;https://keep.eu/programmes/207/;2019;CHORUS;Cultural Heritage Operations for the Regeneration of Urban Sites;FR;;2000;2006;3034640;Bastia;9,45;42,70278
U12;Vila Do Conde;;PT;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;CHORUS;Cultural Heritage Operations for the Regeneration of Urban Sites;FR;;2000;2006;2732649;Vila do Conde;-8,74516;41,35326
U12;Girona;ES17;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;CHORUS;Cultural Heritage Operations for the Regeneration of Urban Sites;FR;;2000;2006;3121456;Girona;2,82493;41,98311
U12;Graz;AT1;AT;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;CHORUS;Cultural Heritage Operations for the Regeneration of Urban Sites;FR;;2000;2006;2778067;Graz;15,45;47,06667
U12;Ourense;ES30;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;CHORUS;Cultural Heritage Operations for the Regeneration of Urban Sites;FR;;2000;2006;3114965;Ourense;-7,86407;42,33669
U12;Naples;IT23;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;CHORUS;Cultural Heritage Operations for the Regeneration of Urban Sites;FR;;2000;2006;3172394;Naples;14,26811;40,85216
U12;Toledo;;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;CHORUS;Cultural Heritage Operations for the Regeneration of Urban Sites;FR;;2000;2006;2510409;Toledo;-4,02263;39,8581
U12;Foggia;;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;CHORUS;Cultural Heritage Operations for the Regeneration of Urban Sites;FR;;2000;2006;3176885;Foggia;15,55188;41,45845
U12;Syracuse;IT39;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;CHORUS;Cultural Heritage Operations for the Regeneration of Urban Sites;FR;;2000;2006;2523083;Siracusa;15,28664;37,07542
U12;Cosenza;;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;CHORUS;Cultural Heritage Operations for the Regeneration of Urban Sites;FR;;2000;2006;2524907;Cosenza;16,25307;39,2989
U12;Anderlecht;BE1;BE;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;CHORUS;Cultural Heritage Operations for the Regeneration of Urban Sites;FR;;2000;2006;2803201;Anderlecht;4,31454;50,83619
U12;Krakow;PL13;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;CHORUS;Cultural Heritage Operations for the Regeneration of Urban Sites;FR;;2000;2006;3094802;Krakow;19,93658;50,06143
U12;Volos;GR22;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;CHORUS;Cultural Heritage Operations for the Regeneration of Urban Sites;FR;;2000;2006;251833;Volos;22,94248;39,36103
U12;Belfast;UK4;UK;Europe;Northern Europe;Partner;https://keep.eu/programmes/207/;2019;CHORUS;Cultural Heritage Operations for the Regeneration of Urban Sites;FR;;2000;2006;2655984;Belfast;-5,92541;54,59682
U13;Kalisz;;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;CITUM;European Conference on Urban Mobility;GR;;2000;2006;3096880;Kalisz;18,09102;51,76109
U13;Athens;GR4;GR;Europe;Southern Europe;Lead Partner;https://keep.eu/programmes/207/;2019;CITUM;European Conference on Urban Mobility;GR;;2000;2006;264371;Athens;23,72784;37,98376
U13;Valletta;MT3;MT;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;CITUM;European Conference on Urban Mobility;GR;;2000;2006;2562305;Valletta;14,5148;35,89968
U13;Alexandroupol;;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;CITUM;European Conference on Urban Mobility;GR;;2000;2006;736928;Alexandroupoli;25,87644;40,84995
U14;Bologna;IT4;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;CIVITAS;Identifying keys for success in the planning, management and implementation of urban renewal policies at a supra-local level;ES;;2000;2006;3181928;Bologna;11,33875;44,49381
U14;Barcelona;ES8;ES;Europe;Southern Europe;Lead Partner;https://keep.eu/programmes/207/;2019;CIVITAS;Identifying keys for success in the planning, management and implementation of urban renewal policies at a supra-local level;ES;;2000;2006;3128760;Barcelona;2,15899;41,38879
U14;Budapest;HU1;HU;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;CIVITAS;Identifying keys for success in the planning, management and implementation of urban renewal policies at a supra-local level;ES;;2000;2006;3054643;Budapest;19,04045;47,49835
U14;Warsaw;PL25;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;CIVITAS;Identifying keys for success in the planning, management and implementation of urban renewal policies at a supra-local level;ES;;2000;2006;756135;Warsaw;21,01178;52,22977
U14;Glasgow;UK12;UK;Europe;Northern Europe;Partner;https://keep.eu/programmes/207/;2019;CIVITAS;Identifying keys for success in the planning, management and implementation of urban renewal policies at a supra-local level;ES;;2000;2006;2648579;Glasgow;-4,25763;55,86515
U15;London;UK17;UK;Europe;Northern Europe;Partner;https://keep.eu/programmes/207/;2019;Citiz@move;Best practices in citizen participation;ES;;2000;2006;2643743;London;-0,12574;51,50853
U15;Aarhus;DK1;DK;Europe;Northern Europe;Partner;https://keep.eu/programmes/207/;2019;Citiz@move;Best practices in citizen participation;ES;;2000;2006;2624652;Arhus;10,21076;56,15674
U15;Aalborg;;DK;Europe;Northern Europe;Partner;https://keep.eu/programmes/207/;2019;Citiz@move;Best practices in citizen participation;ES;;2000;2006;2624886;Aalborg;9,9187;57,048
U15;Cosenza;;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;Citiz@move;Best practices in citizen participation;ES;;2000;2006;2524907;Cosenza;16,25307;39,2989
U15;Charleroi;;BE;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;Citiz@move;Best practices in citizen participation;ES;;2000;2006;2800481;Charleroi;4,44448;50,41136
U15;Turin;IT41;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;Citiz@move;Best practices in citizen participation;ES;;2000;2006;3165524;Turin;7,68682;45,07049
U15;Seville;ES36;ES;Europe;Southern Europe;Lead Partner;https://keep.eu/programmes/207/;2019;Citiz@move;Best practices in citizen participation;ES;;2000;2006;2510911;Sevilla;-5,97317;37,38283
U15;Gera;;DE;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;Citiz@move;Best practices in citizen participation;ES;;2000;2006;2921232;Gera;12,08187;50,88029
U16;Birmingham;UK5;UK;Europe;Northern Europe;Partner;https://keep.eu/programmes/207/;2019;ECO-FIN-NET;Access of SMEs to finance through innovative financial instruments and in particular on the access of the smallest companies in less favoured urban areas.;DE;;2000;2006;2655603;Birmingham;-1,89983;52,48142
U16;Gijon;ES16;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;ECO-FIN-NET;Access of SMEs to finance through innovative financial instruments and in particular on the access of the smallest companies in less favoured urban areas.;DE;;2000;2006;3121424;Gijon;-5,66152;43,53573
U16;Berlin;DE3;DE;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;ECO-FIN-NET;Access of SMEs to finance through innovative financial instruments and in particular on the access of the smallest companies in less favoured urban areas.;DE;;2000;2006;2950159;Berlin;13,41053;52,52437
U16;Evosmos;;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;ECO-FIN-NET;Access of SMEs to finance through innovative financial instruments and in particular on the access of the smallest companies in less favoured urban areas.;DE;;2000;2006;736291;Evosmos;22,90833;40,67056
U16;Marseille;FR19;FR;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;ECO-FIN-NET;Access of SMEs to finance through innovative financial instruments and in particular on the access of the smallest companies in less favoured urban areas.;DE;;2000;2006;2995469;Marseille;5,38107;43,29695
U16;Vienna;AT4;AT;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;ECO-FIN-NET;Access of SMEs to finance through innovative financial instruments and in particular on the access of the smallest companies in less favoured urban areas.;DE;;2000;2006;2761369;Vienna;16,37208;48,20849
U16;Leipzig;DE21;DE;Europe;Western Europe;Lead Partner;https://keep.eu/programmes/207/;2019;ECO-FIN-NET;Access of SMEs to finance through innovative financial instruments and in particular on the access of the smallest companies in less favoured urban areas.;DE;;2000;2006;2879139;Leipzig;12,37129;51,33962
U16;Rotterdam;NL12;NL;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;ECO-FIN-NET;Access of SMEs to finance through innovative financial instruments and in particular on the access of the smallest companies in less favoured urban areas.;DE;;2000;2006;2747891;Rotterdam;4,47917;51,9225
U16;Gdansk;PL7;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;ECO-FIN-NET;Access of SMEs to finance through innovative financial instruments and in particular on the access of the smallest companies in less favoured urban areas.;DE;;2000;2006;3099434;Gdansk;18,64912;54,35227
U16;Athens;GR4;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;ECO-FIN-NET;Access of SMEs to finance through innovative financial instruments and in particular on the access of the smallest companies in less favoured urban areas.;DE;;2000;2006;264371;Athens;23,72784;37,98376
U16;Grenoble;FR13;FR;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;ECO-FIN-NET;Access of SMEs to finance through innovative financial instruments and in particular on the access of the smallest companies in less favoured urban areas.;DE;;2000;2006;3014728;Grenoble;5,71479;45,17869
U16;Gera;;DE;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;ECO-FIN-NET;Access of SMEs to finance through innovative financial instruments and in particular on the access of the smallest companies in less favoured urban areas.;DE;;2000;2006;2921232;Gera;12,08187;50,88029
U16;Venice;IT43;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;ECO-FIN-NET;Access of SMEs to finance through innovative financial instruments and in particular on the access of the smallest companies in less favoured urban areas.;DE;;2000;2006;3173529;Mestre;12,24538;45,49167
U16;Vilnius;LT6;LT;Europe;Northern Europe;Partner;https://keep.eu/programmes/207/;2019;ECO-FIN-NET;Access of SMEs to finance through innovative financial instruments and in particular on the access of the smallest companies in less favoured urban areas.;DE;;2000;2006;593116;Vilnius;25,2798;54,68916
U17;Nicosia;CY4;CY;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;EQUPTI;Public Transportation;FR;;2000;2006;146268;Nicosia;33,3642;35,17531
U17;Stara Zagora;;BG;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;EQUPTI;Public Transportation;FR;;2000;2006;726848;Stara Zagora;25,64194;42,43278
U17;Ploiesti;;RO;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;EQUPTI;Public Transportation;FR;;2000;2006;670474;Ploiesti;26,01667;44,95
U17;Daugavpils;LV2;LV;Europe;Northern Europe;Partner;https://keep.eu/programmes/207/;2019;EQUPTI;Public Transportation;FR;;2000;2006;460413;Daugavpils;26,53333;55,88333
U17;Szeged;;HU;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;EQUPTI;Public Transportation;FR;;2000;2006;715429;Szeged;20,14824;46,253
U17;Iasi;RO13;RO;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;EQUPTI;Public Transportation;FR;;2000;2006;675810;Iasi;27,6;47,16667
U17;Miskolc;HU6;HU;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;EQUPTI;Public Transportation;FR;;2000;2006;717582;Miskolc;20,77806;48,10306
U17;Plovdiv;;BG;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;EQUPTI;Public Transportation;FR;;2000;2006;728193;Plovdiv;24,75;42,15
U17;Poznan;PL18;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;EQUPTI;Public Transportation;FR;;2000;2006;3088171;Poznan;16,92993;52,40692
U17;Katowice;PL10;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;EQUPTI;Public Transportation;FR;;2000;2006;3096472;Katowice;19,02754;50,25841
U17;Strasbourg;FR32;FR;Europe;Western Europe;Lead Partner;https://keep.eu/programmes/207/;2019;EQUPTI;Public Transportation;FR;;2000;2006;2973783;Strasbourg;7,74553;48,58392
U18;Rome;IT36;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;EUKN;European Urban Knowledge Network. To realize a sustainable and effective knowledge network between European cities, urban researchers and knowledge institutes in order to support policy-makers in developing an effective urban policy;NL;;2000;2006;3169070;Rome;12,51133;41,89193
U18;Copenhagen;DK2;DK;Europe;Northern Europe;Partner;https://keep.eu/programmes/207/;2019;EUKN;European Urban Knowledge Network. To realize a sustainable and effective knowledge network between European cities, urban researchers and knowledge institutes in order to support policy-makers in developing an effective urban policy;NL;;2000;2006;2618425;Copenhagen;12,56553;55,67594
U18;Paris;FR26;FR;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;EUKN;European Urban Knowledge Network. To realize a sustainable and effective knowledge network between European cities, urban researchers and knowledge institutes in order to support policy-makers in developing an effective urban policy;NL;;2000;2006;2988507;Paris;2,3488;48,85341
U18;Volos;GR22;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;EUKN;European Urban Knowledge Network. To realize a sustainable and effective knowledge network between European cities, urban researchers and knowledge institutes in order to support policy-makers in developing an effective urban policy;NL;;2000;2006;251833;Volos;22,94248;39,36103
U18;Madrid;ES24;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;EUKN;European Urban Knowledge Network. To realize a sustainable and effective knowledge network between European cities, urban researchers and knowledge institutes in order to support policy-makers in developing an effective urban policy;NL;;2000;2006;3117735;Madrid;-3,70256;40,4165
U18;Luxemburg;LU1;LU;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;EUKN;European Urban Knowledge Network. To realize a sustainable and effective knowledge network between European cities, urban researchers and knowledge institutes in order to support policy-makers in developing an effective urban policy;NL;;2000;2006;2960316;Luxembourg;6,13;49,61167
U18;Budapest;HU1;HU;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;EUKN;European Urban Knowledge Network. To realize a sustainable and effective knowledge network between European cities, urban researchers and knowledge institutes in order to support policy-makers in developing an effective urban policy;NL;;2000;2006;3054643;Budapest;19,04045;47,49835
U18;Berlin;DE3;DE;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;EUKN;European Urban Knowledge Network. To realize a sustainable and effective knowledge network between European cities, urban researchers and knowledge institutes in order to support policy-makers in developing an effective urban policy;NL;;2000;2006;2950159;Berlin;13,41053;52,52437
U18;Brussels;BE4;BE;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;EUKN;European Urban Knowledge Network. To realize a sustainable and effective knowledge network between European cities, urban researchers and knowledge institutes in order to support policy-makers in developing an effective urban policy;NL;;2000;2006;2800866;Brussels;4,34878;50,85045
U18;Lisbon;PT13;PT;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;EUKN;European Urban Knowledge Network. To realize a sustainable and effective knowledge network between European cities, urban researchers and knowledge institutes in order to support policy-makers in developing an effective urban policy;NL;;2000;2006;2267057;Lisbon;-9,13333;38,71667
U18;London;UK17;UK;Europe;Northern Europe;Partner;https://keep.eu/programmes/207/;2019;EUKN;European Urban Knowledge Network. To realize a sustainable and effective knowledge network between European cities, urban researchers and knowledge institutes in order to support policy-makers in developing an effective urban policy;NL;;2000;2006;2643743;London;-0,12574;51,50853
U18;Warsaw;PL25;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;EUKN;European Urban Knowledge Network. To realize a sustainable and effective knowledge network between European cities, urban researchers and knowledge institutes in order to support policy-makers in developing an effective urban policy;NL;;2000;2006;756135;Warsaw;21,01178;52,22977
U18;The Hague;NL13;NL;Europe;Western Europe;Lead Partner;https://keep.eu/programmes/207/;2019;EUKN;European Urban Knowledge Network. To realize a sustainable and effective knowledge network between European cities, urban researchers and knowledge institutes in order to support policy-makers in developing an effective urban policy;NL;;2000;2006;2747373;The Hague;4,29861;52,07667
U18;Nicosia;CY4;CY;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;EUKN;European Urban Knowledge Network. To realize a sustainable and effective knowledge network between European cities, urban researchers and knowledge institutes in order to support policy-makers in developing an effective urban policy;NL;;2000;2006;146268;Nicosia;33,3642;35,17531
U18;Tallinn;EE1;EE;Europe;Northern Europe;Partner;https://keep.eu/programmes/207/;2019;EUKN;European Urban Knowledge Network. To realize a sustainable and effective knowledge network between European cities, urban researchers and knowledge institutes in order to support policy-makers in developing an effective urban policy;NL;;2000;2006;588409;Tallinn;24,75353;59,43696
U19;Brussels;BE4;BE;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;Euromediation secucities;Promote the knowledge and the comparison of mediation practices activated at a local levels, in a European context, in its various areas of application (social, scholastic, penal, domestic, intercultural);IT;;2000;2006;2800866;Brussels;4,34878;50,85045
U19;Paris;FR26;FR;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;Euromediation secucities;Promote the knowledge and the comparison of mediation practices activated at a local levels, in a European context, in its various areas of application (social, scholastic, penal, domestic, intercultural);IT;;2000;2006;2988507;Paris;2,3488;48,85341
U19;Pierrefitte-sur-seine;;FR;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;Euromediation secucities;Promote the knowledge and the comparison of mediation practices activated at a local levels, in a European context, in its various areas of application (social, scholastic, penal, domestic, intercultural);IT;;2000;2006;2987271;Pierrefitte-sur-Seine;2,36104;48,96691
U19;Turin;IT41;IT;Europe;Southern Europe;Lead Partner;https://keep.eu/programmes/207/;2019;Euromediation secucities;Promote the knowledge and the comparison of mediation practices activated at a local levels, in a European context, in its various areas of application (social, scholastic, penal, domestic, intercultural);IT;;2000;2006;3165524;Turin;7,68682;45,07049
U19;Angers;;FR;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;Euromediation secucities;Promote the knowledge and the comparison of mediation practices activated at a local levels, in a European context, in its various areas of application (social, scholastic, penal, domestic, intercultural);IT;;2000;2006;3037656;Angers;-0,54774;47,47381
U110;Warsaw;PL25;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;Hous-Es;Management and Renewal of Large Housing Areas;PL;;2000;2006;756135;Warsaw;21,01178;52,22977
U110;Duisburg;DE8;DE;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;Hous-Es;Management and Renewal of Large Housing Areas;PL;;2000;2006;2934691;Duisburg;6,76516;51,43247
U110;Brno;CZ1;CZ;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;Hous-Es;Management and Renewal of Large Housing Areas;PL;;2000;2006;3078610;Brno;16,60796;49,19522
U110;Olsztyn;;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;Hous-Es;Management and Renewal of Large Housing Areas;PL;;2000;2006;763166;Olsztyn;20,49416;53,77995
U110;Brussels;BE4;BE;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;Hous-Es;Management and Renewal of Large Housing Areas;PL;;2000;2006;2800866;Brussels;4,34878;50,85045
U110;Prague;CZ8;CZ;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;Hous-Es;Management and Renewal of Large Housing Areas;PL;;2000;2006;3067696;Prague;14,42076;50,08804
U110;Brindisi;IT5;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;Hous-Es;Management and Renewal of Large Housing Areas;PL;;2000;2006;3181528;Brindisi;17,93607;40,63215
U110;Dunaújváros;;HU;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;Hous-Es;Management and Renewal of Large Housing Areas;PL;;2000;2006;3053438;Dunaujvaros;18,93974;46,96479
U110;Arnhem;NL5;NL;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;Hous-Es;Management and Renewal of Large Housing Areas;PL;;2000;2006;2759661;Arnhem;5,91111;51,98
U110;Poznan;PL18;PL;Europe;Eastern Europe;Lead Partner;https://keep.eu/programmes/207/;2019;Hous-Es;Management and Renewal of Large Housing Areas;PL;;2000;2006;3088171;Poznan;16,92993;52,40692
