Code_Network;Name;CodeCity;Country;Continent.x;Region.x;Y;X;City.Statut;Sources.x;Years.x;Main.Key.Word.x;Additionnal.key.words.x;Network;Description.x;LeadPartnerCountry.x;Url.x;Statut.x;Start.x;End.x;Main.Key.Word;POPLAU2_2015;ID_UMZ;Name_UMZ;Pop2011
48;Salford;UK22;UK;Europe;Northern Europe;53.4875235;-2.29012639999996;Partner;http://urbact.eu;2016;Integrated Urban Development ;City Management;NeT-TOPIC;NeT-TOPIC is addressed to medium sized (intermediate) cities located close to a major city within a metropolitan area. As a result of their location, these cities face today some common challenges, such as territorial fragmentation or the need to adapt to the new demands for uses and activities in the process of post-industrialisation and of new tertiary activities;ES;http://urbact.eu/net-topic;Closed;2008;2010;Integrated Urban Development;245600;3781;Greater Manchester;3792250
48;Nanterre;FR23;FR;Europe;Western Europe;48.892423;2.21533099999999;Partner;http://urbact.eu;2016;Integrated Urban Development ;City Management;NeT-TOPIC;NeT-TOPIC is addressed to medium sized (intermediate) cities located close to a major city within a metropolitan area. As a result of their location, these cities face today some common challenges, such as territorial fragmentation or the need to adapt to the new demands for uses and activities in the process of post-industrialisation and of new tertiary activities;ES;http://urbact.eu/net-topic;Closed;2008;2010;Integrated Urban Development;92227;1777_1;Paris;10416100
48;Barakaldo;ES7;ES;Europe;Southern Europe;43.2969875;-2.98620289999997;Partner;http://urbact.eu;2016;Integrated Urban Development ;City Management;NeT-TOPIC;NeT-TOPIC is addressed to medium sized (intermediate) cities located close to a major city within a metropolitan area. As a result of their location, these cities face today some common challenges, such as territorial fragmentation or the need to adapt to the new demands for uses and activities in the process of post-industrialisation and of new tertiary activities;ES;http://urbact.eu/net-topic;Closed;2008;2010;Integrated Urban Development;100064;1208;Bilbao;834872
48;Sesto San Giovanni;IT37;IT;Europe;Southern Europe;45.5328245;9.22568750000005;Partner;http://urbact.eu;2016;Integrated Urban Development ;City Management;NeT-TOPIC;NeT-TOPIC is addressed to medium sized (intermediate) cities located close to a major city within a metropolitan area. As a result of their location, these cities face today some common challenges, such as territorial fragmentation or the need to adapt to the new demands for uses and activities in the process of post-industrialisation and of new tertiary activities;ES;http://urbact.eu/net-topic;Closed;2008;2010;Integrated Urban Development;81490;2406;Milano;4398340
48;Sacele;RO17;RO;Europe;Eastern Europe;45.6179752;25.6942533;Partner;http://urbact.eu;2016;Integrated Urban Development ;City Management;NeT-TOPIC;NeT-TOPIC is addressed to medium sized (intermediate) cities located close to a major city within a metropolitan area. As a result of their location, these cities face today some common challenges, such as territorial fragmentation or the need to adapt to the new demands for uses and activities in the process of post-industrialisation and of new tertiary activities;ES;http://urbact.eu/net-topic;Closed;2008;2010;Integrated Urban Development;34461;3280;Brasov;310137
48;L'hospitalet de Llobregat;ES22;ES;Europe;Southern Europe;41.3661865;2.11649420000003;Lead Partner;http://urbact.eu;2016;Integrated Urban Development ;City Management;NeT-TOPIC;NeT-TOPIC is addressed to medium sized (intermediate) cities located close to a major city within a metropolitan area. As a result of their location, these cities face today some common challenges, such as territorial fragmentation or the need to adapt to the new demands for uses and activities in the process of post-industrialisation and of new tertiary activities;ES;http://urbact.eu/net-topic;Closed;2008;2010;Integrated Urban Development;256509;1196;Barcelona;3437870
48;Haidari;GR5;GR;Europe;Southern Europe;38.0052981;23.6642750999999;Partner;http://urbact.eu;2016;Integrated Urban Development ;City Management;NeT-TOPIC;NeT-TOPIC is addressed to medium sized (intermediate) cities located close to a major city within a metropolitan area. As a result of their location, these cities face today some common challenges, such as territorial fragmentation or the need to adapt to the new demands for uses and activities in the process of post-industrialisation and of new tertiary activities;ES;http://urbact.eu/net-topic;Closed;2008;2010;Integrated Urban Development;30522;1911;Dimos Athinaion;3352870
49;Alba Iulia;RO1;RO;Europe;Eastern Europe;46.0823371;23.5690265000001;Partner;http://urbact.eu;2016;Integrated Urban Development ;Strategic Planning;Nodus;Nodus is a project for a working group focused on the links between urban regeneration and spatial planning elements that influence regional development and spatial segregation.;ES;http://urbact.eu/nodus;Closed;2008;2010;Integrated Urban Development;69060;3259;Alba Iulia;68543
49;Dobrich;BG2;BG;Europe;Eastern Europe;43.57259;27.8272606;Partner;http://urbact.eu;2016;Integrated Urban Development ;Strategic Planning;Nodus;Nodus is a project for a working group focused on the links between urban regeneration and spatial planning elements that influence regional development and spatial segregation.;ES;http://urbact.eu/nodus;Closed;2008;2010;Integrated Urban Development;87817;121;Dobrich;92031
49;Katowice;PL10;PL;Europe;Eastern Europe;50.2648919;19.0237815;Partner;http://urbact.eu;2016;Integrated Urban Development ;Strategic Planning;Nodus;Nodus is a project for a working group focused on the links between urban regeneration and spatial planning elements that influence regional development and spatial segregation.;ES;http://urbact.eu/nodus;Closed;2008;2010;Integrated Urban Development;301834;2969;Katowice // Sosnowiec // Gliwice // Bytom // Zabr*;1903450
49;Bologna;IT4;IT;Europe;Southern Europe;44.494887;11.3426163;Partner;http://urbact.eu;2016;Integrated Urban Development ;Strategic Planning;Nodus;Nodus is a project for a working group focused on the links between urban regeneration and spatial planning elements that influence regional development and spatial segregation.;ES;http://urbact.eu/nodus;Closed;2008;2010;Integrated Urban Development;386181;2173;Bologna;482270
49;Amsterdam;NL3;NL;Europe;Western Europe;52.3702157;4.89516789999993;Partner;http://urbact.eu;2016;Integrated Urban Development ;Strategic Planning;Nodus;Nodus is a project for a working group focused on the links between urban regeneration and spatial planning elements that influence regional development and spatial segregation.;ES;http://urbact.eu/nodus;Closed;2008;2010;Integrated Urban Development;821927;2698;Amsterdam;1071050
49;Warsaw;PL25;PL;Europe;Eastern Europe;52.2296756;21.0122287;Partner;http://urbact.eu;2016;Integrated Urban Development ;Strategic Planning;Nodus;Nodus is a project for a working group focused on the links between urban regeneration and spatial planning elements that influence regional development and spatial segregation.;ES;http://urbact.eu/nodus;Closed;2008;2010;Integrated Urban Development;1735442;3161;Warszawa - Centrum;2138490
49;Barcelona;ES8;ES;Europe;Southern Europe;42.4149245;1.13247580000007;Lead Partner;http://urbact.eu;2016;Integrated Urban Development ;Strategic Planning;Nodus;Nodus is a project for a working group focused on the links between urban regeneration and spatial planning elements that influence regional development and spatial segregation.;ES;http://urbact.eu/nodus;Closed;2008;2010;Integrated Urban Development;1611013;1196;Barcelona;3437870
50;Legazpi;ES23;ES;Europe;Southern Europe;43.0523571;-2.33151429999998;Partner;http://urbact.eu;2016;Inclusion ;Abandoned Spaces;OP-ACT;Options of actions - strategic positioning of small and medium sized cities Demographic change, advanced de-industrialization and the current financial crisis together with the linked danger of job losses pose specific challenges for small and medium size cities.;AT;http://urbact.eu/op-act;Closed;2009;2012;Inclusion;8620;;;8620
50;Altena;DE2;DE;Europe;Western Europe;51.3015239;7.67143869999995;Partner;http://urbact.eu;2016;Inclusion ;Abandoned Spaces;OP-ACT;Options of actions - strategic positioning of small and medium sized cities Demographic change, advanced de-industrialization and the current financial crisis together with the linked danger of job losses pose specific challenges for small and medium size cities.;AT;http://urbact.eu/op-act;Closed;2009;2012;Inclusion;22215;305;Altena;18277
50;Riga;LV5;LV;Europe;Northern Europe;56.9496487;24.1051864;Partner;http://urbact.eu;2016;Inclusion ;Abandoned Spaces;OP-ACT;Options of actions - strategic positioning of small and medium sized cities Demographic change, advanced de-industrialization and the current financial crisis together with the linked danger of job losses pose specific challenges for small and medium size cities.;AT;http://urbact.eu/op-act;Closed;2009;2012;Inclusion;641007;2678;Riga;660092
50;Dabrowa Gornicza;PL5;PL;Europe;Eastern Europe;50.3216897;19.1949126;Partner;http://urbact.eu;2016;Inclusion ;Abandoned Spaces;OP-ACT;Options of actions - strategic positioning of small and medium sized cities Demographic change, advanced de-industrialization and the current financial crisis together with the linked danger of job losses pose specific challenges for small and medium size cities.;AT;http://urbact.eu/op-act;Closed;2009;2012;Inclusion;123376;2969;Katowice // Sosnowiec // Gliwice // Bytom // Zabr*;1903450
50;Leoben;AT2;AT;Europe;Western Europe;47.37639;15.09113;Lead Partner;http://urbact.eu;2016;Inclusion ;Abandoned Spaces;OP-ACT;Options of actions - strategic positioning of small and medium sized cities Demographic change, advanced de-industrialization and the current financial crisis together with the linked danger of job losses pose specific challenges for small and medium size cities.;AT;http://urbact.eu/op-act;Closed;2009;2012;Inclusion;24695;27;Leoben;24600
50;Ancona;IT1;IT;Europe;Southern Europe;43.6158299;13.518915;Partner;http://urbact.eu;2016;Inclusion ;Abandoned Spaces;OP-ACT;Options of actions - strategic positioning of small and medium sized cities Demographic change, advanced de-industrialization and the current financial crisis together with the linked danger of job losses pose specific challenges for small and medium size cities.;AT;http://urbact.eu/op-act;Closed;2009;2012;Inclusion;101518;2134;Ancona;100498
50;Medias;RO14;RO;Europe;Eastern Europe;46.1572828;24.3471665;Partner;http://urbact.eu;2016;Inclusion ;Abandoned Spaces;OP-ACT;Options of actions - strategic positioning of small and medium sized cities Demographic change, advanced de-industrialization and the current financial crisis together with the linked danger of job losses pose specific challenges for small and medium size cities.;AT;http://urbact.eu/op-act;Closed;2009;2012;Inclusion;50980;3334;Medias;52477
50;Eberswalde;DE10;DE;Europe;Western Europe;52.837133;13.7875871;Partner;http://urbact.eu;2016;Inclusion ;Abandoned Spaces;OP-ACT;Options of actions - strategic positioning of small and medium sized cities Demographic change, advanced de-industrialization and the current financial crisis together with the linked danger of job losses pose specific challenges for small and medium size cities.;AT;http://urbact.eu/op-act;Closed;2009;2012;Inclusion;44796;458;Eberswalde;40944
50;Nagykálló;HU7;HU;Europe;Eastern Europe;47.8749081;21.8447933;Partner;http://urbact.eu;2016;Inclusion ;Abandoned Spaces;OP-ACT;Options of actions - strategic positioning of small and medium sized cities Demographic change, advanced de-industrialization and the current financial crisis together with the linked danger of job losses pose specific challenges for small and medium size cities.;AT;http://urbact.eu/op-act;Closed;2009;2012;Inclusion;9329;;;9329
50;Notodden;NO2;NO;Europe;Northern Europe;59.5592778;9.26283760000001;Partner;http://urbact.eu;2016;Inclusion ;Abandoned Spaces;OP-ACT;Options of actions - strategic positioning of small and medium sized cities Demographic change, advanced de-industrialization and the current financial crisis together with the linked danger of job losses pose specific challenges for small and medium size cities.;AT;http://urbact.eu/op-act;Closed;2009;2012;Inclusion;12497;;;12497
51;Bucharest;RO8;RO;Europe;Eastern Europe;44.4267674;26.1025384;Partner;http://urbact.eu;2016;Inclusion ;Education;OPENCities;Explore how cities can attract and retain migrant populations and what initiatives cities can employ to make themselves a popular choice with international workers.;UK;http://urbact.eu/opencities;Closed;2008;2011;Inclusion;1908669;3281;Bucuresti;2025660
51;Nitra;SK2;SK;Europe;Eastern Europe;48.3061414;18.076376;Partner;http://urbact.eu;2016;Inclusion ;Education;OPENCities;Explore how cities can attract and retain migrant populations and what initiatives cities can employ to make themselves a popular choice with international workers.;UK;http://urbact.eu/opencities;Closed;2008;2011;Inclusion;78351;3528;Nitra;86083
51;Dusseldorf;DE9;DE;Europe;Western Europe;51.2277411;6.77345560000003;Partner;http://urbact.eu;2016;Inclusion ;Education;OPENCities;Explore how cities can attract and retain migrant populations and what initiatives cities can employ to make themselves a popular choice with international workers.;UK;http://urbact.eu/opencities;Closed;2008;2011;Inclusion;569364;456;Dusseldorf;825187
51;Poznan;PL18;PL;Europe;Eastern Europe;52.406374;16.9251681000001;Partner;http://urbact.eu;2016;Inclusion ;Education;OPENCities;Explore how cities can attract and retain migrant populations and what initiatives cities can employ to make themselves a popular choice with international workers.;UK;http://urbact.eu/opencities;Closed;2008;2011;Inclusion;545680;3076;Poznan;647305
51;Madrid;ES24;ES;Europe;Southern Europe;40.4167754;-3.70379019999996;Partner;http://urbact.eu;2016;Inclusion ;Education;OPENCities;Explore how cities can attract and retain migrant populations and what initiatives cities can employ to make themselves a popular choice with international workers.;UK;http://urbact.eu/opencities;Closed;2008;2011;Inclusion;3198645;1309;Madrid;4246450
51;Vienna;AT4;AT;Europe;Western Europe;48.2081743;16.3738189000001;Partner;http://urbact.eu;2016;Inclusion ;Education;OPENCities;Explore how cities can attract and retain migrant populations and what initiatives cities can employ to make themselves a popular choice with international workers.;UK;http://urbact.eu/opencities;Closed;2008;2011;Inclusion;1797337;53;Wien;1948570
51;Sofia;BG4;BG;Europe;Eastern Europe;42.6977082;23.3218675000001;Partner;http://urbact.eu;2016;Inclusion ;Education;OPENCities;Explore how cities can attract and retain migrant populations and what initiatives cities can employ to make themselves a popular choice with international workers.;UK;http://urbact.eu/opencities;Closed;2008;2011;Inclusion;1228282;164;Sofiya;1175730
51;Dublin;IE1;IE;Europe;Northern Europe;53.3498053;-6.26030969999999;Partner;http://urbact.eu;2016;Inclusion ;Education;OPENCities;Explore how cities can attract and retain migrant populations and what initiatives cities can employ to make themselves a popular choice with international workers.;UK;http://urbact.eu/opencities;Closed;2008;2011;Inclusion;553165;2095_1;Dublin;1121310
51;Belfast;UK4;UK;Europe;Northern Europe;54.597285;-5.93011999999999;Lead Partner;http://urbact.eu;2016;Inclusion ;Education;OPENCities;Explore how cities can attract and retain migrant populations and what initiatives cities can employ to make themselves a popular choice with international workers.;UK;http://urbact.eu/opencities;Closed;2008;2011;Inclusion;532928;3608;Belfast;568074
51;Bilbao;ES9;ES;Europe;Southern Europe;43.2630126;-2.93498520000003;Partner;http://urbact.eu;2016;Inclusion ;Education;OPENCities;Explore how cities can attract and retain migrant populations and what initiatives cities can employ to make themselves a popular choice with international workers.;UK;http://urbact.eu/opencities;Closed;2008;2011;Inclusion;351356;1208;Bilbao;834872
52;Eger;HU3;HU;Europe;Eastern Europe;47.9025348;20.3772284;Partner;http://urbact.eu;2016;Integrated Urban Development ;City Management;PlaceMaking for Cities (PC4);Placemaking is a concept that emerged to describe the intentional process of activating new or existing public spaces to create that emotional connection.;IE;http://urbact.eu/placemaking-cities;Closed;2013;2015;Integrated Urban Development;54609;2007;Eger;59472
52;Pori;FI3;FI;Europe;Northern Europe;61.4851393;21.7974177999999;Partner;http://urbact.eu;2016;Integrated Urban Development ;City Management;PlaceMaking for Cities (PC4);Placemaking is a concept that emerged to describe the intentional process of activating new or existing public spaces to create that emotional connection.;IE;http://urbact.eu/placemaking-cities;Closed;2013;2015;Integrated Urban Development;85418;1499;Pori = Bjorneborg;96638
52;Albacete;ES1;ES;Europe;Southern Europe;38.994349;-1.85854240000003;Partner;http://urbact.eu;2016;Integrated Urban Development ;City Management;PlaceMaking for Cities (PC4);Placemaking is a concept that emerged to describe the intentional process of activating new or existing public spaces to create that emotional connection.;IE;http://urbact.eu/placemaking-cities;Closed;2013;2015;Integrated Urban Development;171999;1160;Albacete;169950
52;Dún Laoghaire;IE2;IE;Europe;Northern Europe;53.2929;-6.141;Lead Partner;http://urbact.eu;2016;Integrated Urban Development ;City Management;PlaceMaking for Cities (PC4);Placemaking is a concept that emerged to describe the intentional process of activating new or existing public spaces to create that emotional connection.;IE;http://urbact.eu/placemaking-cities;Closed;2013;2015;Integrated Urban Development;38761;2095_1;Dublin;1121310
53;The Hague;NL13;NL;Europe;Western Europe;52.0704978;4.30069990000004;Partner;http://urbact.eu;2016;Inclusion;City Management;PREVENT;Involving parents in the prevention of early school leaving;FR;http://urbact.eu/prevent;Closed;2013;2015;Inclusion;514644;2688;'s-Gravenhage;729961
53;Stockholm;SE12;SE;Europe;Northern Europe;59.3293235;18.0685808000001;Partner;http://urbact.eu;2016;Inclusion;City Management;PREVENT;Involving parents in the prevention of early school leaving;FR;http://urbact.eu/prevent;Closed;2013;2015;Inclusion;912401;3472;Stockholm;1505350
53;Gijon;ES16;ES;Europe;Southern Europe;43.5322015;-5.66111950000004;Partner;http://urbact.eu;2016;Inclusion;City Management;PREVENT;Involving parents in the prevention of early school leaving;FR;http://urbact.eu/prevent;Closed;2013;2015;Inclusion;276969;1276;Gijon;276075
53;Antwerp;BE2;BE;Europe;Western Europe;51.2194475;4.40246430000002;Partner;http://urbact.eu;2016;Inclusion;City Management;PREVENT;Involving parents in the prevention of early school leaving;FR;http://urbact.eu/prevent;Closed;2013;2015;Inclusion;515593;63;Brussels;4376050
53;Sofia;BG4;BG;Europe;Eastern Europe;42.6977082;23.3218675000001;Partner;http://urbact.eu;2016;Inclusion;City Management;PREVENT;Involving parents in the prevention of early school leaving;FR;http://urbact.eu/prevent;Closed;2013;2015;Inclusion;1228282;164;Sofiya;1175730
53;Tallinn;EE1;EE;Europe;Northern Europe;59.4369608;24.7535746;Partner;http://urbact.eu;2016;Inclusion;City Management;PREVENT;Involving parents in the prevention of early school leaving;FR;http://urbact.eu/prevent;Closed;2013;2015;Inclusion;413782;1153;Tallinn;411113
53;Munich;DE23;DE;Europe;Western Europe;48.1351253;11.5819806;Partner;http://urbact.eu;2016;Inclusion;City Management;PREVENT;Involving parents in the prevention of early school leaving;FR;http://urbact.eu/prevent;Closed;2013;2015;Inclusion;1210220;766;Munchen;1619760
53;Catania;IT8;IT;Europe;Southern Europe;37.5078772;15.0830304;Partner;http://urbact.eu;2016;Inclusion;City Management;PREVENT;Involving parents in the prevention of early school leaving;FR;http://urbact.eu/prevent;Closed;2013;2015;Inclusion;315601;2226;Catania;602936
53;Usti Nad Labem;CZ9;CZ;Europe;Eastern Europe;50.6611164;14.0531456;Partner;http://urbact.eu;2016;Inclusion;City Management;PREVENT;Involving parents in the prevention of early school leaving;FR;http://urbact.eu/prevent;Closed;2013;2015;Inclusion;93409;279;Usti nad Labem;102459
53;Nantes;FR24;FR;Europe;Western Europe;47.218371;-1.55362100000002;Lead Partner;http://urbact.eu;2016;Inclusion;City Management;PREVENT;Involving parents in the prevention of early school leaving;FR;http://urbact.eu/prevent;Closed;2013;2015;Inclusion;292718;1759;Nantes;573912
54;Candelaria;ES11;ES;Europe;Southern Europe;28.3556768;-16.3717183;Partner;http://urbact.eu;2016;Governance ;Capacity Building;Procure;Creating a good local economy through procurement;UK;http://urbact.eu/procure;Ongoing;2015;2018;Governance;25928;1223;Candelaria;24667
54;Koprivnica;HR2;HR;Europe;Southern Europe;46.1639381;16.8334752000001;Partner;http://urbact.eu;2016;Governance ;Capacity Building;Procure;Creating a good local economy through procurement;UK;http://urbact.eu/procure;Ongoing;2015;2018;Governance;23896;1963;Koprivnica;30857
54;Albacete;ES1;ES;Europe;Southern Europe;38.994349;-1.85854240000003;Partner;http://urbact.eu;2016;Governance ;Capacity Building;Procure;Creating a good local economy through procurement;UK;http://urbact.eu/procure;Ongoing;2015;2018;Governance;171999;1160;Albacete;169950
54;Almelo;NL1;NL;Europe;Western Europe;52.3670267;6.66849189999994;Partner;http://urbact.eu;2016;Governance ;Capacity Building;Procure;Creating a good local economy through procurement;UK;http://urbact.eu/procure;Ongoing;2015;2018;Governance;72315;2695;Almelo;96049
54;Prague;CZ8;CZ;Europe;Eastern Europe;50.1001396;14.4487973;Partner;http://urbact.eu;2016;Governance ;Capacity Building;Procure;Creating a good local economy through procurement;UK;http://urbact.eu/procure;Ongoing;2015;2018;Governance;1259079;254;Praha;1232510
54;Preston;UK21;UK;Europe;Northern Europe;53.763201;-2.70308999999997;Lead Partner;http://urbact.eu;2016;Governance ;Capacity Building;Procure;Creating a good local economy through procurement;UK;http://urbact.eu/procure;Ongoing;2015;2018;Governance;122719;3936;Preston;289299
54;Nagykálló;HU7;HU;Europe;Eastern Europe;47.8749081;21.8447933;Partner;http://urbact.eu;2016;Governance ;Capacity Building;Procure;Creating a good local economy through procurement;UK;http://urbact.eu/procure;Ongoing;2015;2018;Governance;9329;;;9329
54;Koszalin;PL12;PL;Europe;Eastern Europe;54.1943219;16.1714908;Partner;http://urbact.eu;2016;Governance ;Capacity Building;Procure;Creating a good local economy through procurement;UK;http://urbact.eu/procure;Ongoing;2015;2018;Governance;108605;2986;Koszalin;109146
54;Satu Mare;RO18;RO;Europe;Eastern Europe;47.8016702;22.8575926;Partner;http://urbact.eu;2016;Governance ;Capacity Building;Procure;Creating a good local economy through procurement;UK;http://urbact.eu/procure;Ongoing;2015;2018;Governance;108929;3368;Satu Mare;111643
54;Lublin;PL17;PL;Europe;Eastern Europe;51.2464536;22.5684463;Partner;http://urbact.eu;2016;Governance ;Capacity Building;Procure;Creating a good local economy through procurement;UK;http://urbact.eu/procure;Ongoing;2015;2018;Governance;341722;3020;Lublin;349029
54;Bologna;IT4;IT;Europe;Southern Europe;44.494887;11.3426163;Partner;http://urbact.eu;2016;Governance ;Capacity Building;Procure;Creating a good local economy through procurement;UK;http://urbact.eu/procure;Ongoing;2015;2018;Governance;386181;2173;Bologna;482270
55;Gelsenkirchen;DE14;DE;Europe;Western Europe;51.517744;7.08571719999998;Partner;http://urbact.eu;2016;Integrated Urban Development;Disadvantaged Neighbourhoods;RE-Block;"REviving high-rise Blocks for cohesive and green neighborhoods. The main objective addressed by RE-Block is to foster efficient regeneration of these neighborhoods, making them more attractive and improving their environmental quality, whilst creating an integrated tailor-made approach to combat poverty.
";HU;http://urbact.eu/re-block;Closed;2013;2015;Integrated Urban Development;278695;493;Essen // Duisburg // Dortmund // Bochum // Gelsen*;4016900
55;Rome;IT36;IT;Europe;Southern Europe;41.9027835;12.4963655;Partner;http://urbact.eu;2016;Integrated Urban Development;Disadvantaged Neighbourhoods;RE-Block;"REviving high-rise Blocks for cohesive and green neighborhoods. The main objective addressed by RE-Block is to foster efficient regeneration of these neighborhoods, making them more attractive and improving their environmental quality, whilst creating an integrated tailor-made approach to combat poverty.
";HU;http://urbact.eu/re-block;Closed;2013;2015;Integrated Urban Development;2872021;2514;Roma;2686600
55;Södertälje;SE10;SE;Europe;Northern Europe;59.195363;17.625689;Partner;http://urbact.eu;2016;Integrated Urban Development;Disadvantaged Neighbourhoods;RE-Block;"REviving high-rise Blocks for cohesive and green neighborhoods. The main objective addressed by RE-Block is to foster efficient regeneration of these neighborhoods, making them more attractive and improving their environmental quality, whilst creating an integrated tailor-made approach to combat poverty.
";HU;http://urbact.eu/re-block;Closed;2013;2015;Integrated Urban Development;92041;3469;Sodertalje;86246
55;Málaga;ES25;ES;Europe;Southern Europe;36.721261;-4.4212655;Partner;http://urbact.eu;2016;Integrated Urban Development;Disadvantaged Neighbourhoods;RE-Block;"REviving high-rise Blocks for cohesive and green neighborhoods. The main objective addressed by RE-Block is to foster efficient regeneration of these neighborhoods, making them more attractive and improving their environmental quality, whilst creating an integrated tailor-made approach to combat poverty.
";HU;http://urbact.eu/re-block;Closed;2013;2015;Integrated Urban Development;561435;1310;Malaga;558256
55;Salford;UK22;UK;Europe;Northern Europe;53.4875235;-2.29012639999996;Partner;http://urbact.eu;2016;Integrated Urban Development;Disadvantaged Neighbourhoods;RE-Block;"REviving high-rise Blocks for cohesive and green neighborhoods. The main objective addressed by RE-Block is to foster efficient regeneration of these neighborhoods, making them more attractive and improving their environmental quality, whilst creating an integrated tailor-made approach to combat poverty.
";HU;http://urbact.eu/re-block;Closed;2013;2015;Integrated Urban Development;245600;3781;Greater Manchester;3792250
55;Budapest;HU1;HU;Europe;Eastern Europe;47.497912;19.0402349999999;Lead Partner;http://urbact.eu;2016;Integrated Urban Development;Disadvantaged Neighbourhoods;RE-Block;"REviving high-rise Blocks for cohesive and green neighborhoods. The main objective addressed by RE-Block is to foster efficient regeneration of these neighborhoods, making them more attractive and improving their environmental quality, whilst creating an integrated tailor-made approach to combat poverty.
";HU;http://urbact.eu/re-block;Closed;2013;2015;Integrated Urban Development;1757618;1999;Budapest;2057700
55;Vilnius;LT6;LT;Europe;Northern Europe;54.6871555;25.2796514;Partner;http://urbact.eu;2016;Integrated Urban Development;Disadvantaged Neighbourhoods;RE-Block;"REviving high-rise Blocks for cohesive and green neighborhoods. The main objective addressed by RE-Block is to foster efficient regeneration of these neighborhoods, making them more attractive and improving their environmental quality, whilst creating an integrated tailor-made approach to combat poverty.
";HU;http://urbact.eu/re-block;Closed;2013;2015;Integrated Urban Development;535631;2659;Vilniaus (m.s.);536075
55;Komotini;GR8;GR;Europe;Southern Europe;41.1;25.416667;Partner;http://urbact.eu;2016;Integrated Urban Development;Disadvantaged Neighbourhoods;RE-Block;"REviving high-rise Blocks for cohesive and green neighborhoods. The main objective addressed by RE-Block is to foster efficient regeneration of these neighborhoods, making them more attractive and improving their environmental quality, whilst creating an integrated tailor-made approach to combat poverty.
";HU;http://urbact.eu/re-block;Closed;2013;2015;Integrated Urban Development;52510;1928;Dimos Komotinis;59873
55;Magdeburg;DE22;DE;Europe;Western Europe;52.1205333;11.6276237;Partner;http://urbact.eu;2016;Integrated Urban Development;Disadvantaged Neighbourhoods;RE-Block;"REviving high-rise Blocks for cohesive and green neighborhoods. The main objective addressed by RE-Block is to foster efficient regeneration of these neighborhoods, making them more attractive and improving their environmental quality, whilst creating an integrated tailor-made approach to combat poverty.
";HU;http://urbact.eu/re-block;Closed;2013;2015;Integrated Urban Development;232694;720;Magdeburg;231525
55;Iasi;RO13;RO;Europe;Eastern Europe;47.1584549;27.6014418;Partner;http://urbact.eu;2016;Integrated Urban Development;Disadvantaged Neighbourhoods;RE-Block;"REviving high-rise Blocks for cohesive and green neighborhoods. The main objective addressed by RE-Block is to foster efficient regeneration of these neighborhoods, making them more attractive and improving their environmental quality, whilst creating an integrated tailor-made approach to combat poverty.
";HU;http://urbact.eu/re-block;Closed;2013;2015;Integrated Urban Development;332271;3322;Iasi;310022
56;Vienna;AT4;AT;Europe;Western Europe;48.2081743;16.3738189000001;Partner;http://urbact.eu;2016;Integrated Urban Development ;Capacity Building;REDIS;REDIS was a network of cities that was focused on how municipalities can re-shape districts into science quarters.;DE;http://urbact.eu/redis;Closed;2008;2011;Integrated Urban Development;1797337;53;Wien;1948570
56;Magdeburg;DE22;DE;Europe;Western Europe;52.1205333;11.6276237;Lead Partner;http://urbact.eu;2016;Integrated Urban Development ;Capacity Building;REDIS;REDIS was a network of cities that was focused on how municipalities can re-shape districts into science quarters.;DE;http://urbact.eu/redis;Closed;2008;2011;Integrated Urban Development;232694;720;Magdeburg;231525
56;Piraeus;GR15;GR;Europe;Southern Europe;37.9429857;23.6469832;Partner;http://urbact.eu;2016;Integrated Urban Development ;Capacity Building;REDIS;REDIS was a network of cities that was focused on how municipalities can re-shape districts into science quarters.;DE;http://urbact.eu/redis;Closed;2008;2011;Integrated Urban Development;175839;1911;Dimos Athinaion;3352870
56;Bialystok;PL1;PL;Europe;Eastern Europe;53.1324886;23.1688403000001;Partner;http://urbact.eu;2016;Integrated Urban Development ;Capacity Building;REDIS;REDIS was a network of cities that was focused on how municipalities can re-shape districts into science quarters.;DE;http://urbact.eu/redis;Closed;2008;2011;Integrated Urban Development;295459;2887;Bialystok;293736
56;Aarhus;DK1;DK;Europe;Northern Europe;56.162939;10.203921;Partner;http://urbact.eu;2016;Integrated Urban Development ;Capacity Building;REDIS;REDIS was a network of cities that was focused on how municipalities can re-shape districts into science quarters.;DE;http://urbact.eu/redis;Closed;2008;2011;Integrated Urban Development;335684;1098;Arhus;242503
56;Manresa;ES26;ES;Europe;Southern Europe;41.7292826;1.82251539999993;Partner;http://urbact.eu;2016;Integrated Urban Development ;Capacity Building;REDIS;REDIS was a network of cities that was focused on how municipalities can re-shape districts into science quarters.;DE;http://urbact.eu/redis;Closed;2008;2011;Integrated Urban Development;76311;1313;Manresa;85842
56;Halle (Saale);DE15;DE;Europe;Western Europe;51.4969802;11.9688029;Partner;http://urbact.eu;2016;Integrated Urban Development ;Capacity Building;REDIS;REDIS was a network of cities that was focused on how municipalities can re-shape districts into science quarters.;DE;http://urbact.eu/redis;Closed;2008;2011;Integrated Urban Development;247736;570;Halle(Saale);232963
56;Newcastle;UK20;UK;Europe;Northern Europe;54.978252;-1.61778000000004;Partner;http://urbact.eu;2016;Integrated Urban Development ;Capacity Building;REDIS;REDIS was a network of cities that was focused on how municipalities can re-shape districts into science quarters.;DE;http://urbact.eu/redis;Closed;2008;2011;Integrated Urban Development;292900;4026;Prudhoe;1102210
